UID,URL,NAME,RATING,TYPE,Latitude,Longitude
4974,https://www.google.com/maps/place/Gurukrupa+Medical/data=!4m7!3m6!1s0x3bc2c05d16b67959:0x2d16c8f59d19d43f!8m2!3d18.521056!4d73.8673478!16s%2Fg%2F1pp2txgc9!19sChIJWXm2Fl3AwjsRP9QZnfXIFi0?authuser=0&hl=en&rclk=1,Gurukrupa Medical,4.6,Pharmacy,18.521056,73.8673478
4975,https://www.google.com/maps/place/RichFeel+Trichology+Center/data=!4m7!3m6!1s0x3bc2c0711a259337:0x61cd3115c4551d44!8m2!3d18.5142003!4d73.849287!16s%2Fg%2F1pp2v0gfp!19sChIJN5MlGnHAwjsRRB1VxBUxzWE?authuser=0&hl=en&rclk=1,RichFeel Trichology Center,4.3,Pharmacy,18.5142003,73.849287
4976,https://www.google.com/maps/place/LOC+Medical/data=!4m7!3m6!1s0x3bc2c00d1b8e4547:0xf272a0320ca8330b!8m2!3d18.5044293!4d73.851022!16s%2Fg%2F11gfgtn7wj!19sChIJR0WOGw3AwjsRCzOoDDKgcvI?authuser=0&hl=en&rclk=1,LOC Medical,4.9,Pharmacy,18.5044293,73.851022
4977,https://www.google.com/maps/place/Shri+Ambika+Medical+Center/data=!4m7!3m6!1s0x3bc2c127fce90fdf:0x2441db40900a0e83!8m2!3d18.5142038!4d73.8471125!16s%2Fg%2F11h6t8l0vm!19sChIJ3w_p_CfBwjsRgw4KkEDbQSQ?authuser=0&hl=en&rclk=1,Shri Ambika Medical Center,4.1,Pharmacy,18.5142038,73.8471125
4978,https://www.google.com/maps/place/Staywell+Medical/data=!4m7!3m6!1s0x3bc2c0771bb8571f:0xc74981f4034d7e1!8m2!3d18.5150417!4d73.845907!16s%2Fg%2F11ddyjddh2!19sChIJH1e4G3fAwjsR4dc0QB-YdAw?authuser=0&hl=en&rclk=1,Staywell Medical,4.7,Pharmacy,18.5150417,73.845907
4979,https://www.google.com/maps/place/Aditya+Medical/data=!4m7!3m6!1s0x3bc2c07038261c27:0xe227c6b9e0ce108d!8m2!3d18.5157959!4d73.8523037!16s%2Fg%2F1pp2tvt7j!19sChIJJxwmOHDAwjsRjRDO4LnGJ-I?authuser=0&hl=en&rclk=1,Aditya Medical,4.7,Pharmacy,18.5157959,73.8523037
4980,https://www.google.com/maps/place/Aai+Medical/data=!4m7!3m6!1s0x3bc2c1f2c26eb7a1:0x6a9e2622f2cdb24e!8m2!3d18.5146013!4d73.845608!16s%2Fg%2F11rst7jqmj!19sChIJobduwvLBwjsRTrLN8iImnmo?authuser=0&hl=en&rclk=1,Aai Medical,2,Pharmacy,18.5146013,73.845608
4981,https://www.google.com/maps/place/Chetan+Medicals/data=!4m7!3m6!1s0x3bc2c070f87a52cf:0x12576fe3db612601!8m2!3d18.5155013!4d73.8506949!16s%2Fg%2F1tdc_3vs!19sChIJz1J6-HDAwjsRASZh2-NvVxI?authuser=0&hl=en&rclk=1,Chetan Medicals,4,Pharmacy,18.5155013,73.8506949
4982,https://www.google.com/maps/place/Moraya+Medical/data=!4m7!3m6!1s0x3bc2c070eca919d5:0xd89709c9d6e5cb19!8m2!3d18.5161671!4d73.8496457!16s%2Fg%2F11s8dq4lkw!19sChIJ1Rmp7HDAwjsRGcvl1skJl9g?authuser=0&hl=en&rclk=1,Moraya Medical,5,Pharmacy,18.5161671,73.8496457
4983,https://www.google.com/maps/place/Kiran+Medical+Service/data=!4m7!3m6!1s0x3bc2c0710ff10a91:0x2cfb6efec4c3cbbf!8m2!3d18.513988!4d73.8499872!16s%2Fg%2F11g6_1bqs1!19sChIJkQrxD3HAwjsRv8vDxP5u-yw?authuser=0&hl=en&rclk=1,Kiran Medical Service,4.1,Pharmacy,18.513988,73.8499872
4984,https://www.google.com/maps/place/Prashant+n+x/data=!4m7!3m6!1s0x3bc2c070acdcd07f:0x12267b8030000000!8m2!3d18.5168552!4d73.8479199!16s%2Fg%2F11rsslpppw!19sChIJf9DcrHDAwjsRAAAAMIB7JhI?authuser=0&hl=en&rclk=1,Prashant n x,0,Pharmacy,18.5168552,73.8479199
4985,https://www.google.com/maps/place/Narayan+Medicals/data=!4m7!3m6!1s0x3bc2c07467cfa38d:0x18a78b701511d270!8m2!3d18.5094543!4d73.8464942!16s%2Fg%2F1pp2vf4p2!19sChIJjaPPZ3TAwjsRcNIRFXCLpxg?authuser=0&hl=en&rclk=1,Narayan Medicals,4.5,Pharmacy,18.5094543,73.8464942
4986,https://www.google.com/maps/place/Medical+And+General+Stores/data=!4m7!3m6!1s0x3bc2c181737ad94b:0x802ebc1a86022cf9!8m2!3d18.5125424!4d73.8455371!16s%2Fg%2F11j81k37k_!19sChIJS9l6c4HBwjsR-SwChhq8LoA?authuser=0&hl=en&rclk=1,Medical And General Stores,0,Pharmacy,18.5125424,73.8455371
4987,https://www.google.com/maps/place/Jeevan+Medisales/data=!4m7!3m6!1s0x3bc2c0719b820beb:0x6416dcb4499b2903!8m2!3d18.5134846!4d73.8511084!16s%2Fg%2F1txc5h6n!19sChIJ6wuCm3HAwjsRAymbSbTcFmQ?authuser=0&hl=en&rclk=1,Jeevan Medisales,3.6,Pharmacy,18.5134846,73.8511084
4988,https://www.google.com/maps/place/Prime+pharmaceuticals+pune/data=!4m7!3m6!1s0x3bc2c15365516d25:0x4233f8e1e8a19754!8m2!3d18.5122474!4d73.8450431!16s%2Fg%2F11fll1_4x5!19sChIJJW1RZVPBwjsRVJeh6OH4M0I?authuser=0&hl=en&rclk=1,Prime pharmaceuticals pune,5,Pharmacy,18.5122474,73.8450431
4989,https://www.google.com/maps/place/Arihant+Medicals/data=!4m7!3m6!1s0x3bc2c0742a2eb7cb:0x49177e1899270c17!8m2!3d18.5093047!4d73.8482573!16s%2Fg%2F1thk75py!19sChIJy7cuKnTAwjsRFwwnmRh-F0k?authuser=0&hl=en&rclk=1,Arihant Medicals,3.3,Pharmacy,18.5093047,73.8482573
4990,https://www.google.com/maps/place/Amol+Medicals/data=!4m7!3m6!1s0x3bc2c074ffffffff:0x7f22fe0e0ef554ef!8m2!3d18.5109481!4d73.8488105!16s%2Fg%2F1td0wy2r!19sChIJ_____3TAwjsR71T1Dg7-In8?authuser=0&hl=en&rclk=1,Amol Medicals,5,Pharmacy,18.5109481,73.8488105
4991,https://www.google.com/maps/place/Swastik+Medical+Stores/data=!4m7!3m6!1s0x3bc2c07170c745e7:0xa92c63e48b9eab74!8m2!3d18.511508!4d73.8472096!16s%2Fg%2F1th1b4ns!19sChIJ50XHcHHAwjsRdKuei-RjLKk?authuser=0&hl=en&rclk=1,Swastik Medical Stores,4.7,Pharmacy,18.511508,73.8472096
4992,https://www.google.com/maps/place/National+Medical+%26+General+Stores/data=!4m7!3m6!1s0x3bc2c067d6d8fd11:0x3e46d5599bfe1f47!8m2!3d18.5159001!4d73.8641917!16s%2Fg%2F1tp8yhhh!19sChIJEf3Y1mfAwjsRRx_-m1nVRj4?authuser=0&hl=en&rclk=1,National Medical & General Stores,5,Pharmacy,18.5159001,73.8641917
4993,https://www.google.com/maps/place/Sairam+Medical/data=!4m7!3m6!1s0x3bc2c070df6a2481:0xa7680e61e2c9b9b0!8m2!3d18.5161945!4d73.849859!16s%2Fg%2F1tftcsbx!19sChIJgSRq33DAwjsRsLnJ4mEOaKc?authuser=0&hl=en&rclk=1,Sairam Medical,5,Pharmacy,18.5161945,73.849859
4994,https://www.google.com/maps/place/Dev+Medicals/data=!4m7!3m6!1s0x3bc2c072b56876cd:0x673e41d773588c2e!8m2!3d18.5065586!4d73.8523317!16s%2Fg%2F11c74gpdw_!19sChIJzXZotXLAwjsRLoxYc9dBPmc?authuser=0&hl=en&rclk=1,Dev Medicals,4.1,Pharmacy,18.5065586,73.8523317
4995,https://www.google.com/maps/place/Gomtesh+Medical+%26+General+Stores/data=!4m7!3m6!1s0x3bc2c06fea990f45:0xd2141bb8cb0f9d45!8m2!3d18.5167079!4d73.8550375!16s%2Fg%2F1td63rvc!19sChIJRQ-Z6m_AwjsRRZ0Py7gbFNI?authuser=0&hl=en&rclk=1,Gomtesh Medical & General Stores,4.7,Pharmacy,18.5167079,73.8550375
4996,https://www.google.com/maps/place/RAHUL+PHARMA/data=!4m7!3m6!1s0x3bc2c074ffffffff:0x3151062a230fe1fc!8m2!3d18.5118955!4d73.8534521!16s%2Fg%2F1tjjmtwn!19sChIJ_____3TAwjsR_OEPIyoGUTE?authuser=0&hl=en&rclk=1,RAHUL PHARMA,5,Pharmacy,18.5118955,73.8534521
4997,https://www.google.com/maps/place/Manakarnika+Aushadhalaya/data=!4m7!3m6!1s0x3bc2c074ffffffff:0x83a5e6220b4fa883!8m2!3d18.5120982!4d73.8493503!16s%2Fg%2F1tcxn3kp!19sChIJ_____3TAwjsRg6hPCyLmpYM?authuser=0&hl=en&rclk=1,Manakarnika Aushadhalaya,4.4,Pharmacy,18.5120982,73.8493503
4998,https://www.google.com/maps/place/SHUBHAM+MEDICAL/data=!4m7!3m6!1s0x3bc2bf8f25191419:0x32de0e0ed0000000!8m2!3d18.5137678!4d73.8375802!16s%2Fg%2F11p6slz_jj!19sChIJGRQZJY-_wjsRAAAA0A4O3jI?authuser=0&hl=en&rclk=1,SHUBHAM MEDICAL,4.9,Pharmacy,18.5137678,73.8375802
4999,https://www.google.com/maps/place/MedPlus+Kem+Hospital+Lane/data=!4m7!3m6!1s0x3bc2c05d347e21fd:0x2f48c5e811d8f5db!8m2!3d18.5193599!4d73.8672534!16s%2Fg%2F1jgm3vlhd!19sChIJ_SF-NF3AwjsR2_XYEejFSC8?authuser=0&hl=en&rclk=1,MedPlus Kem Hospital Lane,3.3,Pharmacy,18.5193599,73.8672534
5000,https://www.google.com/maps/place/Aastha+Herbals/data=!4m7!3m6!1s0x3bc2c065a7c56561:0x71fe5ec495fee506!8m2!3d18.512821!4d73.853784!16s%2Fg%2F1tv22m0s!19sChIJYWXFp2XAwjsRBuX-lcRe_nE?authuser=0&hl=en&rclk=1,Aastha Herbals,4.7,Pharmacy,18.512821,73.853784
5001,https://www.google.com/maps/place/K+M+Medical+Stores/data=!4m7!3m6!1s0x3bc2c05d05555555:0x43b4768488e861ec!8m2!3d18.5214325!4d73.8676347!16s%2Fg%2F1tdm25fv!19sChIJVVVVBV3AwjsR7GHoiIR2tEM?authuser=0&hl=en&rclk=1,K M Medical Stores,3.8,Pharmacy,18.5214325,73.8676347
5002,https://www.google.com/maps/place/Padmashree+medical+distributors/data=!4m7!3m6!1s0x3bc2c0748c440ba5:0xedc91bf47bb6feaf!8m2!3d18.5120968!4d73.8477398!16s%2Fg%2F11cn5p4msy!19sChIJpQtEjHTAwjsRr_62e_Qbye0?authuser=0&hl=en&rclk=1,Padmashree medical distributors,0,Pharmacy,18.5120968,73.8477398
5003,https://www.google.com/maps/place/Tarachand+Ramnath+Generic+Medical+Store/data=!4m7!3m6!1s0x3bc2c10f8b59c547:0x1541e26e234bdc30!8m2!3d18.5181802!4d73.8643175!16s%2Fg%2F11gr1hyb04!19sChIJR8VZiw_BwjsRMNxLI27iQRU?authuser=0&hl=en&rclk=1,Tarachand Ramnath Generic Medical Store,5,Pharmacy,18.5181802,73.8643175
5004,https://www.google.com/maps/place/Ecstasy+Healthcare/data=!4m7!3m6!1s0x3bc2c06b6a1bcb8d:0xbd171015a29b2b55!8m2!3d18.5086491!4d73.860685!16s%2Fg%2F11b6mm1hjj!19sChIJjcsbamvAwjsRVSubohUQF70?authuser=0&hl=en&rclk=1,Ecstasy Healthcare,4.9,Pharmacy,18.5086491,73.860685
5005,https://www.google.com/maps/place/Pantjali+Ayurvedic+Stores/data=!4m7!3m6!1s0x3bc2c0765ffdd16d:0xdab205584957c38!8m2!3d18.5134801!4d73.8447005!16s%2Fg%2F1pp2v9w0p!19sChIJbdH9X3bAwjsROHyVhFUgqw0?authuser=0&hl=en&rclk=1,Pantjali Ayurvedic Stores,1.9,Pharmacy,18.5134801,73.8447005
5006,https://www.google.com/maps/place/Only+Ayurved+Pune+Tamboli+Enterprises/data=!4m7!3m6!1s0x3bc2c066bc4688c9:0x12616420142079cd!8m2!3d18.5232078!4d73.8605616!16s%2Fg%2F11f5h2p3v7!19sChIJyYhGvGbAwjsRzXkgFCBkYRI?authuser=0&hl=en&rclk=1,Only Ayurved Pune Tamboli Enterprises,5,Pharmacy,18.5232078,73.8605616
5007,https://www.google.com/maps/place/DIKE+CHEMISTS/data=!4m7!3m6!1s0x3bc2c0726b64d3a7:0x8ea85bf7b5aefa7d!8m2!3d18.5048365!4d73.8502701!16s%2Fg%2F1tsr1n5b!19sChIJp9Nka3LAwjsRffqutfdbqI4?authuser=0&hl=en&rclk=1,DIKE CHEMISTS,3,Pharmacy,18.5048365,73.8502701
5008,https://www.google.com/maps/place/MedRation%27s+Medical+Distributors/data=!4m7!3m6!1s0x3bc2bf8ef3f5ca5f:0x601eac72a493f452!8m2!3d18.5170973!4d73.8339534!16s%2Fg%2F1thz03d9!19sChIJX8r1846_wjsRUvSTpHKsHmA?authuser=0&hl=en&rclk=1,MedRation's Medical Distributors,4.7,Pharmacy,18.5170973,73.8339534
5009,https://www.google.com/maps/place/Apollo+Pharmacy+Parvati+Pune/data=!4m7!3m6!1s0x3bc2c1776fee871b:0x5aabf264bcbdc620!8m2!3d18.497338!4d73.8510652!16s%2Fg%2F11s5fnb8zd!19sChIJG4fub3fBwjsRIMa9vGTyq1o?authuser=0&hl=en&rclk=1,Apollo Pharmacy Parvati Pune,2.4,Pharmacy,18.497338,73.8510652
5010,https://www.google.com/maps/place/Unique+Medico/data=!4m7!3m6!1s0x3bc2c03f4ded4479:0x97a6e93f1026461!8m2!3d18.5198197!4d73.8709854!16s%2Fg%2F11q2ykc1_c!19sChIJeUTtTT_AwjsRYWQC8ZNuegk?authuser=0&hl=en&rclk=1,Unique Medico,5,Pharmacy,18.5198197,73.8709854
5011,https://www.google.com/maps/place/Uttam+Medicals/data=!4m7!3m6!1s0x3bc2bf8f3fffffff:0x4dc3c562e9e510db!8m2!3d18.5102284!4d73.8347277!16s%2Fg%2F1trc3dkr!19sChIJ____P4-_wjsR2xDl6WLFw00?authuser=0&hl=en&rclk=1,Uttam Medicals,4.6,Pharmacy,18.5102284,73.8347277
5012,https://www.google.com/maps/place/Shri+datta+Ayurved+bhandar/data=!4m7!3m6!1s0x3bc2c04289555555:0xe768f95870281cd9!8m2!3d18.519636!4d73.8640849!16s%2Fg%2F1thk75p1!19sChIJVVVViULAwjsR2RwocFj5aOc?authuser=0&hl=en&rclk=1,Shri datta Ayurved bhandar,4.9,Pharmacy,18.519636,73.8640849
5013,https://www.google.com/maps/place/DEV+MEDICAL/data=!4m7!3m6!1s0x3bc2bf4902f98773:0x7266c13a36eecc51!8m2!3d18.5116159!4d73.8370736!16s%2Fg%2F11rd_8kwps!19sChIJc4f5Akm_wjsRUczuNjrBZnI?authuser=0&hl=en&rclk=1,DEV MEDICAL,4.8,Pharmacy,18.5116159,73.8370736
5014,https://www.google.com/maps/place/Himalaya+Herbal+Health+Care+Pune/data=!4m7!3m6!1s0x3bc2c077dffcb543:0x838f0758e2b9fa9f!8m2!3d18.5155367!4d73.8419582!16s%2Fg%2F12qfcjsrq!19sChIJQ7X833fAwjsRn_q54lgHj4M?authuser=0&hl=en&rclk=1,Himalaya Herbal Health Care Pune,4.7,Pharmacy,18.5155367,73.8419582
5015,https://www.google.com/maps/place/TUSHAR+MEDICAL+AND+GENERAL+STORE/data=!4m7!3m6!1s0x3bc2c142d939cb79:0x621fad0e100901ec!8m2!3d18.5117535!4d73.8619156!16s%2Fg%2F11trgx9mjb!19sChIJecs52ULBwjsR7AEJEA6tH2I?authuser=0&hl=en&rclk=1,TUSHAR MEDICAL AND GENERAL STORE,5,Pharmacy,18.5117535,73.8619156
5016,https://www.google.com/maps/place/Shree+sai+generic+medical/data=!4m7!3m6!1s0x3bc2c151aa7d0b41:0x31ec929b915bb27f!8m2!3d18.517421!4d73.8612453!16s%2Fg%2F11fs1wh4s4!19sChIJQQt9qlHBwjsRf7JbkZuS7DE?authuser=0&hl=en&rclk=1,Shree sai generic medical,0,Pharmacy,18.517421,73.8612453
5017,https://www.google.com/maps/place/Unani+Ayurvedic+%26Hijama+Centre/data=!4m7!3m6!1s0x3bc2c1705b6a9499:0xf15b623841415228!8m2!3d18.5130298!4d73.8608979!16s%2Fg%2F11sbqmx64t!19sChIJmZRqW3DBwjsRKFJBQThiW_E?authuser=0&hl=en&rclk=1,Unani Ayurvedic &Hijama Centre,5,Pharmacy,18.5130298,73.8608979
5018,https://www.google.com/maps/place/Novas+Lifestyle+Chemist+and+Supermarket/data=!4m7!3m6!1s0x3bc2c048b1d8ea4b:0xb5a6d6b738f802ea!8m2!3d18.5111194!4d73.8619077!16s%2Fg%2F11bzt6bf19!19sChIJS-rYsUjAwjsR6gL4OLfWprU?authuser=0&hl=en&rclk=1,Novas Lifestyle Chemist and Supermarket,2.3,Pharmacy,18.5111194,73.8619077
5019,https://www.google.com/maps/place/MH-12+Medical+%26+General+Store/data=!4m7!3m6!1s0x3bc2c1735075eac7:0x34a6894ed813dba4!8m2!3d18.5105443!4d73.8607463!16s%2Fg%2F11qy98kx91!19sChIJx-p1UHPBwjsRpNsT2E6JpjQ?authuser=0&hl=en&rclk=1,MH-12 Medical & General Store,5,Pharmacy,18.5105443,73.8607463
5020,https://www.google.com/maps/place/Wellnezz+Plus/data=!4m7!3m6!1s0x3bc2c06b9869f1bb:0x9b4cdebb709d2333!8m2!3d18.5106664!4d73.8609315!16s%2Fg%2F11s7qcrj8n!19sChIJu_FpmGvAwjsRMyOdcLveTJs?authuser=0&hl=en&rclk=1,Wellnezz Plus,5,Pharmacy,18.5106664,73.8609315
5021,https://www.google.com/maps/place/Margaret+Medical+Foundation/data=!4m7!3m6!1s0x3bc2c06f25555555:0xbc98105d69a27aed!8m2!3d18.5171112!4d73.8580945!16s%2Fg%2F1w0hz1q4!19sChIJVVVVJW_AwjsR7XqiaV0QmLw?authuser=0&hl=en&rclk=1,Margaret Medical Foundation,0,Pharmacy,18.5171112,73.8580945
5022,https://www.google.com/maps/place/Lifecare+medical/data=!4m7!3m6!1s0x3bc2c167a8711a09:0xc7fd0727d49ef278!8m2!3d18.5154713!4d73.8629599!16s%2Fg%2F11khw2bbjs!19sChIJCRpxqGfBwjsRePKe1CcH_cc?authuser=0&hl=en&rclk=1,Lifecare medical,4,Pharmacy,18.5154713,73.8629599
5023,https://www.google.com/maps/place/Unique+Medical/data=!4m7!3m6!1s0x3bc2c0423e599b55:0x50637c6d38be1c7!8m2!3d18.5146258!4d73.8672569!16s%2Fg%2F11hbc2hlh1!19sChIJVZtZPkLAwjsRx-GL08Y3BgU?authuser=0&hl=en&rclk=1,Unique Medical,5,Pharmacy,18.5146258,73.8672569
5024,https://www.google.com/maps/place/Raj+Medicals/data=!4m7!3m6!1s0x3bc2c06bddb5d45d:0x6ee8c11aa0b85518!8m2!3d18.5124725!4d73.8611822!16s%2Fg%2F11bxb9rmqd!19sChIJXdS13WvAwjsRGFW4oBrB6G4?authuser=0&hl=en&rclk=1,Raj Medicals,0,Pharmacy,18.5124725,73.8611822
5025,https://www.google.com/maps/place/Apollo+Pharmacy+Rasta+Peth/data=!4m7!3m6!1s0x3bc2c1cc5507874b:0x3d95d4ffa494a690!8m2!3d18.5194513!4d73.8649509!16s%2Fg%2F11ss8zjj0k!19sChIJS4cHVczBwjsRkKaUpP_UlT0?authuser=0&hl=en&rclk=1,Apollo Pharmacy Rasta Peth,2,Pharmacy,18.5194513,73.8649509
5026,https://www.google.com/maps/place/Shreeji+Stationary+And+Xerox/data=!4m7!3m6!1s0x3bc2c07531abd213:0x6749aedb36a1ad51!8m2!3d18.5062911!4d73.8439049!16s%2Fg%2F11s51vy_16!19sChIJE9KrMXXAwjsRUa2hNtuuSWc?authuser=0&hl=en&rclk=1,Shreeji Stationary And Xerox,0,Pharmacy,18.5062911,73.8439049
5027,https://www.google.com/maps/place/Ayurveda+Essences+LLP/data=!4m7!3m6!1s0x3bc2c071c8430865:0xc8c3d390e6d4fa61!8m2!3d18.5156894!4d73.8562064!16s%2Fg%2F11cjkqg__d!19sChIJZQhDyHHAwjsRYfrU5pDTw8g?authuser=0&hl=en&rclk=1,Ayurveda Essences LLP,3.5,Pharmacy,18.5156894,73.8562064
5028,https://www.google.com/maps/place/TEJSHREE+MEDICALS/data=!4m7!3m6!1s0x3bc2c0439730608f:0x81ec0a9de050ca65!8m2!3d18.5157678!4d73.8701669!16s%2Fg%2F11s660x7lk!19sChIJj2Awl0PAwjsRZcpQ4J0K7IE?authuser=0&hl=en&rclk=1,TEJSHREE MEDICALS,0,Pharmacy,18.5157678,73.8701669
5029,https://www.google.com/maps/place/Chandan+Drug+Store/data=!4m7!3m6!1s0x3bc2c0380fe0b573:0xd1dab906b720504b!8m2!3d18.5078559!4d73.8763326!16s%2Fg%2F11t55zq07k!19sChIJc7XgDzjAwjsRS1Agtwa52tE?authuser=0&hl=en&rclk=1,Chandan Drug Store,0,Pharmacy,18.5078559,73.8763326
5030,https://www.google.com/maps/place/Shreepal+Agency/data=!4m7!3m6!1s0x3bc2c037b2b0b0e7:0x208301a95fd0c64!8m2!3d18.5066881!4d73.8800778!16s%2Fg%2F1jmckfvg8!19sChIJ57CwsjfAwjsRZAz9lRowCAI?authuser=0&hl=en&rclk=1,Shreepal Agency,0,Pharmacy,18.5066881,73.8800778
5031,https://www.google.com/maps/place/%E0%A4%AD%E0%A4%B5%E0%A4%BE%E0%A4%A8%E0%A5%80+%E0%A4%AA%E0%A5%87%E0%A4%A0+%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A4+%E0%A4%94%E0%A4%B7%E0%A4%A7%E0%A5%80+%E0%A4%B8%E0%A5%87%E0%A4%B5%E0%A4%BE/data=!4m7!3m6!1s0x3bc2c03874b7c259:0xb6aaf24b3da7e41a!8m2!3d18.5081938!4d73.8756958!16s%2Fg%2F11t8byrfsk!19sChIJWcK3dDjAwjsRGuSnPUvyqrY?authuser=0&hl=en&rclk=1,भवानी पेठ स्वस्त औषधी सेवा,0,Pharmacy,18.5081938,73.8756958
5032,https://www.google.com/maps/place/NIKHIL+JAVRAT/data=!4m7!3m6!1s0x3bc2c1c3bbf0d731:0x7222dbfed72380f4!8m2!3d18.5109039!4d73.8731391!16s%2Fg%2F11t189ljf6!19sChIJMdfwu8PBwjsR9IAj1_7bInI?authuser=0&hl=en&rclk=1,NIKHIL JAVRAT,0,Pharmacy,18.5109039,73.8731391
5033,https://www.google.com/maps/place/24+HRS+LIFE+CARE+MEDICO+AND+GENERAL+STORES/data=!4m7!3m6!1s0x3bc2c1966fc991af:0xff098b81af36b024!8m2!3d18.5078039!4d73.8765474!16s%2Fg%2F11n6xk3ty6!19sChIJr5HJb5bBwjsRJLA2r4GLCf8?authuser=0&hl=en&rclk=1,24 HRS LIFE CARE MEDICO AND GENERAL STORES,5,Pharmacy,18.5078039,73.8765474
5034,https://www.google.com/maps/place/Vijahi+Medical/data=!4m7!3m6!1s0x3bc2c0474725db99:0x9035d231335b8f0!8m2!3d18.5094406!4d73.8723982!16s%2Fg%2F1jmczj4r9!19sChIJmdslR0fAwjsR8Lg1EyNdAwk?authuser=0&hl=en&rclk=1,Vijahi Medical,0,Pharmacy,18.5094406,73.8723982
5035,https://www.google.com/maps/place/Sanjeevani+medical+store/data=!4m7!3m6!1s0x3bc2c183b2b62975:0xccf365864301fa57!8m2!3d18.5109131!4d73.873141!16s%2Fg%2F11rctw123_!19sChIJdSm2soPBwjsRV_oBQ4Zl88w?authuser=0&hl=en&rclk=1,Sanjeevani medical store,3.5,Pharmacy,18.5109131,73.873141
5036,https://www.google.com/maps/place/Jain+Medical/data=!4m7!3m6!1s0x3bc2c03821ce0b53:0x13b0600b629f791!8m2!3d18.507074!4d73.876982!16s%2Fg%2F1pp2vbk2d!19sChIJUwvOITjAwjsRkfcptgAGOwE?authuser=0&hl=en&rclk=1,Jain Medical,0,Pharmacy,18.507074,73.876982
5037,https://www.google.com/maps/place/Azam+Medical+Store/data=!4m7!3m6!1s0x3bc2c0398af46797:0xff1482723484464c!8m2!3d18.5028007!4d73.87555!16s%2Fg%2F11t6s9ln7b!19sChIJl2f0ijnAwjsRTEaENHKCFP8?authuser=0&hl=en&rclk=1,Azam Medical Store,0,Pharmacy,18.5028007,73.87555
5038,https://www.google.com/maps/place/HEALNESS+MEDICAL/data=!4m7!3m6!1s0x3bc2c128dc6d77fb:0x55c0b80ca806fcd3!8m2!3d18.5072873!4d73.8714654!16s%2Fg%2F11shv53p34!19sChIJ-3dt3CjBwjsR0_wGqAy4wFU?authuser=0&hl=en&rclk=1,HEALNESS MEDICAL,0,Pharmacy,18.5072873,73.8714654
5039,https://www.google.com/maps/place/Genric+medical/data=!4m7!3m6!1s0x3bc2c1d9e9525a35:0xe32e679243f2de2c!8m2!3d18.517635!4d73.8664963!16s%2Fg%2F11lpd8s7jl!19sChIJNVpS6dnBwjsRLN7yQ5JnLuM?authuser=0&hl=en&rclk=1,Genric medical,1,Pharmacy,18.517635,73.8664963
5040,https://www.google.com/maps/place/Prakash+Medical+Centre/data=!4m7!3m6!1s0x3bc2c058e9000001:0xa90ed41cd5b9423e!8m2!3d18.527835!4d73.8753448!16s%2Fg%2F12ls0yxtb!19sChIJAQAA6VjAwjsRPkK51RzUDqk?authuser=0&hl=en&rclk=1,Prakash Medical Centre,4.9,Pharmacy,18.527835,73.8753448
5041,https://www.google.com/maps/place/Bafna+Medical+%26+General+Stores/data=!4m7!3m6!1s0x3bc2c0721660bfaf:0x512309f48869bb05!8m2!3d18.5110536!4d73.8523359!16s%2Fg%2F1pp2wwprn!19sChIJr79gFnLAwjsRBbtpiPQJI1E?authuser=0&hl=en&rclk=1,Bafna Medical & General Stores,4.8,Pharmacy,18.5110536,73.8523359
5042,https://www.google.com/maps/place/MORYA+MEDICAL+%26+General+store/data=!4m7!3m6!1s0x3bc2c1e8fcd1c38f:0x5264e1dd014c03f7!8m2!3d18.509701!4d73.844287!16s%2Fg%2F11h77wgcx4!19sChIJj8PR_OjBwjsR9wNMAd3hZFI?authuser=0&hl=en&rclk=1,MORYA MEDICAL & General store,4.8,Pharmacy,18.509701,73.844287
5043,https://www.google.com/maps/place/Dilip+Medical+center/data=!4m7!3m6!1s0x3bc2c072e517007b:0xb7ad3540f90bf3a0!8m2!3d18.5084179!4d73.8513317!16s%2Fg%2F11cnbw87wh!19sChIJewAX5XLAwjsRoPML-UA1rbc?authuser=0&hl=en&rclk=1,Dilip Medical center,5,Pharmacy,18.5084179,73.8513317
5044,https://www.google.com/maps/place/Arihant+Medical/data=!4m7!3m6!1s0x3bc2c075a254f999:0x62b37051bb49531!8m2!3d18.5087379!4d73.8437146!16s%2Fg%2F1jmcr68w_!19sChIJmflUonXAwjsRMZW0GwU3KwY?authuser=0&hl=en&rclk=1,Arihant Medical,4.2,Pharmacy,18.5087379,73.8437146
5045,https://www.google.com/maps/place/Quality+Medical+%26+General+Store/data=!4m7!3m6!1s0x3bc2c074ffffffff:0x6b036938bf69ca53!8m2!3d18.5085761!4d73.8448239!16s%2Fg%2F1tfclszv!19sChIJ_____3TAwjsRU8ppvzhpA2s?authuser=0&hl=en&rclk=1,Quality Medical & General Store,0,Pharmacy,18.5085761,73.8448239
5046,https://www.google.com/maps/place/Arvind+Medicals/data=!4m7!3m6!1s0x3bc2c074ffffffff:0x3e2a8c88e33123b!8m2!3d18.5085761!4d73.8448239!16s%2Fg%2F1vm_wbgl!19sChIJ_____3TAwjsROxIzjsio4gM?authuser=0&hl=en&rclk=1,Arvind Medicals,3.8,Pharmacy,18.5085761,73.8448239
